Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Borough
549360,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2017,06/01/2017,30.07,,Queens
549361,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2017,06/01/2017,31.16,,Queens
549368,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2017,06/01/2017,28.95,,Staten Island
549369,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,27.53,,Bronx
549370,386,Ozone (O3),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2017,06/01/2017,29.01,,Bronx
549371,386,Ozone (O3),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2017,06/01/2017,28.34,,Bronx
549372,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2017,06/01/2017,29.79,,Bronx
549373,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2017,06/01/2017,28.98,,Brooklyn
549374,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2017,06/01/2017,27.92,,Others Boroughs
549375,386,Ozone (O3),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2017,06/01/2017,29.39,,Brooklyn
549376,386,Ozone (O3),Mean,ppb,UHF34,204,East New York,Summer 2017,06/01/2017,30.9,,Others Boroughs
549377,386,Ozone (O3),Mean,ppb,UHF34,205,Sunset Park,Summer 2017,06/01/2017,29.26,,Brooklyn
549378,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2017,06/01/2017,29.72,,Others Boroughs
549379,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2017,06/01/2017,30.13,,Others Boroughs
549380,386,Ozone (O3),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2017,06/01/2017,32.45,,Others Boroughs
549381,386,Ozone (O3),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Summer 2017,06/01/2017,30.05,,Brooklyn
549382,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2017,06/01/2017,31.86,,Brooklyn
549383,386,Ozone (O3),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Summer 2017,06/01/2017,29.33,,Brooklyn
549384,386,Ozone (O3),Mean,ppb,UHF34,301,Washington Heights,Summer 2017,06/01/2017,26.92,,Manhattan
549385,386,Ozone (O3),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2017,06/01/2017,26.51,,Manhattan
549386,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2017,06/01/2017,26.91,,Manhattan
549387,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2017,06/01/2017,25.57,,Manhattan
549388,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2017,06/01/2017,29.12,,Queens
549389,386,Ozone (O3),Mean,ppb,UHF34,402,West Queens,Summer 2017,06/01/2017,29.44,,Queens
549390,386,Ozone (O3),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2017,06/01/2017,30.27,,Queens
549391,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2017,06/01/2017,30.06,,Queens
549392,386,Ozone (O3),Mean,ppb,UHF34,407,Southwest Queens,Summer 2017,06/01/2017,31.16,,Queens
549393,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2017,06/01/2017,30.93,,Queens
549394,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2017,06/01/2017,31.72,,Queens
549395,386,Ozone (O3),Mean,ppb,UHF34,410,Rockaways,Summer 2017,06/01/2017,35.19,,Queens
549396,386,Ozone (O3),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2017,06/01/2017,23.78,,Manhattan
549397,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2017,06/01/2017,24.04,,Manhattan
549398,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2017,06/01/2017,25.29,,Manhattan
549399,386,Ozone (O3),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2017,06/01/2017,30.18,,Queens
549400,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2017,06/01/2017,28.19,,Staten Island
549401,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,Summer 2017,06/01/2017,28.58,,Staten Island
549402,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2017,06/01/2017,28.45,,Bronx
549403,386,Ozone (O3),Mean,ppb,Citywide,1,New York City,Summer 2017,06/01/2017,29.54,,Manhattan
549404,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2017,06/01/2017,24.81,,Manhattan
549405,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2017,06/01/2017,25.06,,Manhattan
549406,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2017,06/01/2017,25.91,,Manhattan
549407,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2017,06/01/2017,24.57,,Manhattan
549408,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2017,06/01/2017,21.32,,Manhattan
549409,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2017,06/01/2017,23.14,,Manhattan
549410,386,Ozone (O3),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2017,06/01/2017,25.57,,Manhattan
549411,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2017,06/01/2017,25.17,,Manhattan
549412,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2017,06/01/2017,26.35,,Manhattan
549413,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2017,06/01/2017,26.65,,Manhattan
549414,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2017,06/01/2017,26.93,,Manhattan
549415,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2017,06/01/2017,27.0,,Manhattan
549416,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2017,06/01/2017,28.42,,Others Boroughs
549417,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2017,06/01/2017,29.69,,Bronx
549418,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2017,06/01/2017,28.28,,Bronx
549419,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2017,06/01/2017,27.48,,Others Boroughs
549420,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2017,06/01/2017,27.24,,Others Boroughs
549421,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2017,06/01/2017,28.12,,Bronx
549422,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2017,06/01/2017,27.73,,Bronx
549423,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2017,06/01/2017,27.7,,Others Boroughs
549424,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2017,06/01/2017,29.33,,Others Boroughs
549425,386,Ozone (O3),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2017,06/01/2017,30.23,,Others Boroughs
549426,386,Ozone (O3),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2017,06/01/2017,29.23,,Bronx
549427,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2017,06/01/2017,28.93,,Bronx
549428,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2017,06/01/2017,29.07,,Brooklyn
549429,386,Ozone (O3),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2017,06/01/2017,27.57,,Brooklyn
549430,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2017,06/01/2017,28.87,,Brooklyn
549431,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),Summer 2017,06/01/2017,29.93,,Brooklyn
549432,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2017,06/01/2017,31.2,,Others Boroughs
549433,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2017,06/01/2017,28.26,,Brooklyn
549434,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2017,06/01/2017,29.19,,Brooklyn
549435,386,Ozone (O3),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2017,06/01/2017,28.88,,Brooklyn
549436,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2017,06/01/2017,29.41,,Brooklyn
549437,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2017,06/01/2017,29.2,,Others Boroughs
549438,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2017,06/01/2017,30.53,,Brooklyn
549439,386,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2017,06/01/2017,29.63,,Others Boroughs
549440,386,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2017,06/01/2017,32.41,,Brooklyn
549441,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2017,06/01/2017,29.93,,Others Boroughs
549442,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2017,06/01/2017,31.68,,Others Boroughs
549443,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2017,06/01/2017,30.27,,Others Boroughs
549444,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2017,06/01/2017,30.39,,Others Boroughs
549445,386,Ozone (O3),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2017,06/01/2017,32.38,,Others Boroughs
549446,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2017,06/01/2017,29.47,,Queens
549447,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2017,06/01/2017,29.49,,Others Boroughs
549448,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2017,06/01/2017,29.34,,Others Boroughs
549449,386,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2017,06/01/2017,29.18,,Others Boroughs
549450,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2017,06/01/2017,30.29,,Queens
549451,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2017,06/01/2017,29.24,,Others Boroughs
549452,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2017,06/01/2017,30.28,,Queens
549453,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2017,06/01/2017,29.95,,Queens
549454,386,Ozone (O3),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2017,06/01/2017,30.39,,Others Boroughs
549455,386,Ozone (O3),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2017,06/01/2017,31.69,,Others Boroughs
549456,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2017,06/01/2017,30.32,,Queens
549457,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2017,06/01/2017,31.12,,Queens
549458,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2017,06/01/2017,31.85,,Queens
549459,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2017,06/01/2017,35.3,,Others Boroughs
549460,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2017,06/01/2017,27.5,,Staten Island
549461,386,Ozone (O3),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2017,06/01/2017,28.74,,Staten Island
650995,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2019,06/01/2019,28.46,,Staten Island
549462,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2017,06/01/2017,28.81,,Others Boroughs
549745,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2017,06/01/2017,14.97,,Bronx
549746,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2017,01/01/2017,19.35,,Bronx
549747,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2016-17,12/01/2016,26.37,,Bronx
549748,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2017,06/01/2017,13.44,,Brooklyn
549749,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Annual Average 2017,01/01/2017,18.46,,Brooklyn
549750,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2016-17,12/01/2016,24.74,,Brooklyn
549751,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2017,06/01/2017,21.33,,Manhattan
549752,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2017,01/01/2017,24.55,,Manhattan
549753,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2016-17,12/01/2016,29.74,,Manhattan
549754,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2017,06/01/2017,13.42,,Queens
549755,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2017,01/01/2017,17.85,,Queens
549756,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2016-17,12/01/2016,24.83,,Queens
549757,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2017,06/01/2017,9.45,,Staten Island
549758,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2017,01/01/2017,13.37,,Staten Island
549759,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2016-17,12/01/2016,18.72,,Staten Island
549760,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,13.02,,Bronx
549761,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2017,01/01/2017,17.28,,Bronx
549762,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2016-17,12/01/2016,24.27,,Bronx
549763,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2017,06/01/2017,14.37,,Bronx
549764,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2017,01/01/2017,18.87,,Bronx
549765,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2016-17,12/01/2016,26.39,,Bronx
549766,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2017,06/01/2017,14.87,,Bronx
549767,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2017,01/01/2017,19.15,,Bronx
549768,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2016-17,12/01/2016,26.33,,Bronx
549769,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2017,06/01/2017,14.14,,Bronx
549770,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2017,01/01/2017,18.72,,Bronx
549771,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2016-17,12/01/2016,25.91,,Bronx
549772,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2017,06/01/2017,17.12,,Bronx
549773,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2017,01/01/2017,21.12,,Bronx
549774,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2016-17,12/01/2016,27.7,,Bronx
549775,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2017,06/01/2017,17.68,,Bronx
549776,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Annual Average 2017,01/01/2017,21.66,,Bronx
549777,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Winter 2016-17,12/01/2016,27.97,,Bronx
549778,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2017,06/01/2017,15.85,,Bronx
549779,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2017,01/01/2017,20.39,,Bronx
549780,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2016-17,12/01/2016,26.96,,Bronx
549781,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2017,06/01/2017,16.36,,Brooklyn
549782,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2017,01/01/2017,21.19,,Brooklyn
549783,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2016-17,12/01/2016,26.74,,Brooklyn
549784,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2017,06/01/2017,16.62,,Others Boroughs
549785,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2017,01/01/2017,21.12,,Others Boroughs
549786,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2016-17,12/01/2016,26.27,,Others Boroughs
549787,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2017,06/01/2017,15.17,,Brooklyn
549788,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2017,01/01/2017,20.08,,Brooklyn
549789,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2016-17,12/01/2016,26.17,,Brooklyn
549790,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,204,East New York,Summer 2017,06/01/2017,13.39,,Others Boroughs
549791,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,204,East New York,Annual Average 2017,01/01/2017,18.31,,Others Boroughs
549792,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2016-17,12/01/2016,24.86,,Others Boroughs
549793,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Summer 2017,06/01/2017,14.14,,Brooklyn
549794,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Annual Average 2017,01/01/2017,18.87,,Brooklyn
549795,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2016-17,12/01/2016,24.33,,Brooklyn
549796,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2017,06/01/2017,13.77,,Others Boroughs
549797,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Annual Average 2017,01/01/2017,18.81,,Others Boroughs
549798,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2016-17,12/01/2016,25.04,,Others Boroughs
549799,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2017,06/01/2017,13.75,,Others Boroughs
549800,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2017,01/01/2017,18.83,,Others Boroughs
549801,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2016-17,12/01/2016,25.18,,Others Boroughs
549802,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2017,06/01/2017,10.26,,Others Boroughs
549803,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2017,01/01/2017,15.64,,Others Boroughs
549804,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Winter 2016-17,12/01/2016,22.76,,Others Boroughs
549805,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2017,06/01/2017,12.75,,Brooklyn
549806,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2017,01/01/2017,17.69,,Brooklyn
549807,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2016-17,12/01/2016,23.78,,Brooklyn
549808,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2017,06/01/2017,10.7,,Brooklyn
549809,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2017,01/01/2017,16.08,,Brooklyn
549810,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2016-17,12/01/2016,23.25,,Brooklyn
549811,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2017,06/01/2017,15.73,,Brooklyn
549812,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Annual Average 2017,01/01/2017,20.69,,Brooklyn
549813,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Winter 2016-17,12/01/2016,26.64,,Brooklyn
549814,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2017,06/01/2017,16.69,,Manhattan
549815,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2017,01/01/2017,20.56,,Manhattan
549816,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2016-17,12/01/2016,26.85,,Manhattan
549817,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2017,06/01/2017,18.89,,Manhattan
549818,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2017,01/01/2017,22.64,,Manhattan
549819,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2016-17,12/01/2016,28.51,,Manhattan
549820,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2017,06/01/2017,18.57,,Manhattan
549821,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2017,01/01/2017,22.41,,Manhattan
549822,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2016-17,12/01/2016,28.06,,Manhattan
549823,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2017,06/01/2017,19.98,,Manhattan
549824,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2017,01/01/2017,23.39,,Manhattan
549825,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2016-17,12/01/2016,28.64,,Manhattan
549826,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Summer 2017,06/01/2017,21.92,,Manhattan
549827,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Annual Average 2017,01/01/2017,25.04,,Manhattan
549828,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2016-17,12/01/2016,30.22,,Manhattan
549829,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2017,06/01/2017,26.19,,Manhattan
549830,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2017,01/01/2017,28.46,,Manhattan
549831,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2016-17,12/01/2016,32.93,,Manhattan
549832,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2017,06/01/2017,28.61,,Others Boroughs
549833,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2017,01/01/2017,30.31,,Others Boroughs
549834,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2016-17,12/01/2016,34.66,,Others Boroughs
549835,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2017,06/01/2017,22.35,,Manhattan
549836,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2017,01/01/2017,25.62,,Manhattan
549837,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2016-17,12/01/2016,30.12,,Manhattan
549838,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2017,06/01/2017,20.58,,Manhattan
549839,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2017,01/01/2017,24.2,,Manhattan
549840,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2016-17,12/01/2016,28.98,,Manhattan
549841,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2017,06/01/2017,22.95,,Manhattan
549842,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2017,01/01/2017,25.82,,Manhattan
549843,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Winter 2016-17,12/01/2016,30.24,,Manhattan
549844,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2017,06/01/2017,16.21,,Queens
549845,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Annual Average 2017,01/01/2017,20.99,,Queens
549846,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Winter 2016-17,12/01/2016,26.93,,Queens
549847,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Summer 2017,06/01/2017,15.77,,Queens
